FECHA,ATE,SBJ,CDM,STA,VMT,HCH,SJL,SMP,CRB,PPD
9/9/2017 6:00,2065.4,S/D,40.2,409.4,822.2,828,241.5,S/D,487.6,1780.2
9/9/2017 7:00,2117.1,S/D,117.3,504.8,972.9,1000.5,377.2,S/D,548.5,1942.3
9/9/2017 8:00,2160.8,S/D,194.3,576.1,917.7,1046.5,541.6,S/D,658.9,2101
9/9/2017 9:00,2301.1,S/D,232.3,599.1,891.2,1069.5,522.1,S/D,752.1,1628.4
9/9/2017 10:00,2342.5,S/D,269.1,660.1,886.6,1092.5,604.9,S/D,747.5,1722.7
9/9/2017 11:00,2423,S/D,361.1,707.2,926.9,1104,685.4,S/D,778.5,1521.4
9/9/2017 12:00,2528.8,S/D,292.1,737.1,S/D,1150,754.4,S/D,765.9,1256.9
9/9/2017 13:00,2593.2,S/D,157.5,759,S/D,1194.8,727.9,S/D,769.3,1365
9/9/2017 14:00,2542.6,S/D,171.3,694.6,S/D,1196,503.7,S/D,846.4,1980.3
9/9/2017 15:00,2550.7,S/D,197.8,668.1,S/D,1058,525.5,S/D,819.9,1994.1
9/9/2017 16:00,2649.6,S/D,216.2,676.2,S/D,977.5,603.8,S/D,829.1,2198.8
9/9/2017 17:00,2753.1,S/D,264.5,750.9,S/D,1138.5,707.2,S/D,861.3,2217.2
9/9/2017 18:00,2802.5,S/D,244.9,838.3,S/D,1193.7,772.8,S/D,924.6,2267.8
9/9/2017 19:00,2441.4,S/D,264.5,817.6,S/D,1161.5,618.7,S/D,1009.7,2297.7
9/9/2017 20:00,2075.8,S/D,211.6,809.6,S/D,1186.8,721,S/D,990.1,2365.5
9/9/2017 21:00,1964.2,S/D,151.8,696.9,S/D,1000.5,486.4,S/D,940.7,1958.4
9/9/2017 22:00,2025.1,S/D,140.3,611.8,S/D,897,400.2,S/D,859,1764.1
9/9/2017 23:00,2078,S/D,93.1,579.6,S/D,816.5,310.5,S/D,722.2,1667.5
9/10/2017 0:00,2035.5,S/D,64.4,557.8,S/D,747.5,261,S/D,655.5,1497.3
9/10/2017 1:00,2045.8,S/D,39.1,509.4,S/D,667,132.2,S/D,585.3,1363.9
9/10/2017 2:00,2091.8,S/D,46,450.8,S/D,609.5,70.1,S/D,527.8,1265
9/10/2017 3:00,2041.2,S/D,44.3,392.1,S/D,586.5,81.6,S/D,497.9,1269.6
9/10/2017 4:00,2080.3,S/D,43.5,364.5,S/D,575,117.3,S/D,501.4,1306.4
9/10/2017 5:00,2097.6,S/D,42.5,366.8,S/D,655.5,143.8,S/D,525.5,1439.8
9/10/2017 6:00,2135.5,S/D,25.3,420.9,S/D,782,181.7,S/D,557.8,1725
9/10/2017 7:00,2055,S/D,63.2,468,S/D,977.5,346.1,S/D,592.2,2073.4
9/10/2017 8:00,2038.9,S/D,85.1,531.3,S/D,862.5,356.5,S/D,642.8,2079.2
9/10/2017 9:00,2050.4,S/D,69,472.6,S/D,770.5,254.1,S/D,612.9,1856.1
9/10/2017 10:00,2139,S/D,63.2,455.4,S/D,851,309.3,S/D,640.5,1370.8
9/10/2017 11:00,2156.2,S/D,43.7,491,S/D,920,419.7,S/D,695.8,1725
9/10/2017 12:00,2171.2,S/D,62.1,478.4,S/D,851,391,S/D,739.4,1435.2
9/10/2017 13:00,2113.7,S/D,54,431.2,S/D,793.5,324.3,S/D,726.8,1301.8
9/10/2017 14:00,2099.9,S/D,52.9,419.7,S/D,805,284,S/D,710.7,1385.8
9/10/2017 15:00,2110.2,S/D,51.7,403.6,S/D,782,220.8,S/D,679.6,1895.2
9/10/2017 16:00,2096.4,S/D,73.6,435.8,S/D,793.5,224.2,S/D,648.6,1910.1
9/10/2017 17:00,2182.7,S/D,89.1,474.9,S/D,839.5,239.2,S/D,647.4,2256.3
9/10/2017 18:00,2287.3,S/D,104.6,530.1,S/D,851,277.1,S/D,658.9,2113.7
9/10/2017 19:00,2335.7,S/D,139.1,595.7,S/D,862.5,309.3,S/D,688.8,1861.8
9/10/2017 20:00,2358.6,S/D,136.8,610.6,S/D,839.5,365.7,S/D,696.9,1774.4
9/10/2017 21:00,2429.9,S/D,118.4,624.4,S/D,862.5,336.9,S/D,710.7,1743.4
9/10/2017 22:00,2427.6,S/D,82.8,604.9,S/D,897,473.8,S/D,739.4,1411
9/10/2017 23:00,2370.1,S/D,46,656.6,S/D,931.5,486.4,S/D,710.7,1414.5
9/11/2017 0:00,2313.8,S/D,44.8,654.3,S/D,989,427.8,S/D,670.4,1239.7
9/11/2017 1:00,2273.5,S/D,45.4,541.6,S/D,897,325.4,S/D,601.4,1140.8
9/11/2017 2:00,2239,S/D,46,418.6,S/D,770.5,119.6,S/D,468,1090.2
9/11/2017 3:00,2165.4,S/D,53.5,312.8,S/D,586.5,51.7,S/D,416.3,1097.1
9/11/2017 4:00,2020.5,S/D,60.9,293.2,S/D,592.2,43.7,S/D,399,1186.8
9/11/2017 5:00,2140.1,S/D,34.5,343.8,S/D,598,72.4,S/D,403.6,1412.2
9/11/2017 6:00,2217.2,S/D,110.4,463.4,S/D,644,140.3,S/D,579.6,1506.5
9/11/2017 7:00,2388.5,S/D,430.1,654.3,S/D,736,571.5,S/D,724.5,1599.6
9/11/2017 8:00,2601.3,S/D,463.4,853.3,S/D,851,515.2,S/D,761.3,1590.4
9/11/2017 9:00,2610.5,S/D,300.1,754.4,S/D,845.2,362.2,S/D,641.7,1434
9/11/2017 10:00,2493.2,S/D,182.8,594.5,S/D,839.5,258.8,244.9,562.3,1304.1
9/11/2017 11:00,2386.2,S/D,193.2,497.9,S/D,736,303.6,171.1,516.3,1202.9
9/11/2017 12:00,2273.5,S/D,136.8,483,S/D,747.5,277.1,352.1,503.7,1327.1
9/11/2017 13:00,2288.5,S/D,143.8,498.5,S/D,667,212.7,282,491,1301.8
9/11/2017 14:00,2260.9,S/D,216.2,514,S/D,713,194.3,261.4,448.5,1271.9
9/11/2017 15:00,2329.9,S/D,307,608.3,S/D,851,267.9,279,451.9,1248.9
9/11/2017 16:00,2397.8,S/D,339.2,851,S/D,908.5,343.8,265.1,550.8,1279.9
9/11/2017 17:00,2477.1,S/D,338.1,928,S/D,1138.5,518.6,346.3,631.3,1348.9
9/11/2017 18:00,2519.6,S/D,347.3,1044.2,S/D,1350.1,914.2,356.4,667,1491.5
9/11/2017 19:00,2557.6,S/D,511.7,1077.5,S/D,1389.2,1068.3,358.5,748.6,1634.1
9/11/2017 20:00,2478.2,S/D,426.6,1051.1,S/D,1189.1,845.2,364.7,845.2,2164.3
9/11/2017 21:00,2482.8,S/D,242.6,934.9,S/D,1081,625.6,277.3,1044.2,2120.6
9/11/2017 22:00,2498.9,S/D,192,819.9,S/D,966,538.2,299.1,999.3,1897.5
9/11/2017 23:00,2432.2,S/D,94.3,681.9,S/D,828,396.7,214.9,867.1,1615.7
9/12/2017 0:00,2229.8,S/D,42.5,591.1,S/D,736,272.5,159.7,768.2,1539.8
9/12/2017 1:00,2178.1,S/D,46,511.7,S/D,690,209.3,94.6,688.8,1367.3
9/12/2017 2:00,2065.4,S/D,58.1,466.9,S/D,563.5,56.3,82.8,553.1,1202.9
9/12/2017 3:00,1873.3,S/D,64.2,419.7,S/D,483,28.7,85.1,438.1,1130.4
9/12/2017 4:00,1831.9,S/D,67.2,374.9,S/D,540.5,33.3,82.1,391,1256.9
9/12/2017 5:00,1899.8,S/D,68.7,370.3,S/D,626.8,58.6,116,402.5,1584.7
9/12/2017 6:00,2020.5,S/D,70.1,478.4,S/D,713,251.8,229.9,584.2,1842.3
9/12/2017 7:00,2221.8,S/D,284,713,S/D,1000.5,638.2,338.9,732.5,2026.3
9/12/2017 8:00,2363.2,S/D,468,877.4,S/D,1092.5,671.6,343.3,888.9,1869.9
9/12/2017 9:00,2503.5,S/D,341.5,964.8,S/D,1231.6,714.1,317.5,905,1483.5
9/12/2017 10:00,2497.8,46,362.2,1018.9,S/D,1278.8,710.7,417.2,910.8,1346.6
9/12/2017 11:00,2612.8,571.5,240.3,980.9,S/D,1312.1,852.1,308.1,867.1,1374.2
9/12/2017 12:00,2553,486.4,166.8,822.2,S/D,1046.5,838.3,222.8,888.9,1373.1
9/12/2017 13:00,2316.1,439.3,167.9,691.1,1288,885.5,446.2,200.9,876.3,1543.3
9/12/2017 14:00,2282.8,409.4,177.1,694.6,1186.8,954.5,569.2,197.2,840.6,1746.8
9/12/2017 15:00,2409.2,402.5,224.2,713,1206.3,977.5,535.9,267,800.4,1789.4
9/12/2017 16:00,2447.2,445,274.8,753.2,1125.8,954.5,637.1,227.5,792.3,1987.2
9/12/2017 17:00,2521.9,453.1,293.2,783.1,1155.7,931.5,662.4,236.2,808.4,2234.4
9/12/2017 18:00,2646.1,484.1,349.6,841.8,1197.1,1035,769.3,354.2,852.1,2436.8
9/12/2017 19:00,2764.6,529,350.8,895.8,1311,1127,795.8,317.7,923.4,2237.9
9/12/2017 20:00,2635.8,520.9,330,855.6,1224.8,1023.5,599.1,274,920,2067.7
9/12/2017 21:00,2527.7,453.1,216.2,829.1,1169.5,920,680.8,233,894.7,1929.7
9/12/2017 22:00,2495.5,407.1,170.2,757.8,1071.8,874,601.4,188.5,884.3,1733
9/12/2017 23:00,2405.8,318.5,56.3,687.7,1067.2,908.5,514,143.6,813,1440.9
9/13/2017 0:00,2262,131.1,48.3,618.7,1013.1,874,537,111.4,715.3,1340.9
9/13/2017 1:00,2172.3,40.2,50.6,566.9,970.6,839.5,464.6,98.7,649.8,1260.4
9/13/2017 2:00,2135.5,46,46,526.7,940.7,885.5,509.4,93.7,553.1,1262.7
9/13/2017 3:00,2125.2,46,44.8,517.5,943,931.5,465.7,134.7,517.5,1268.4
9/13/2017 4:00,2114.8,46,46,507.1,978.6,954.5,476.1,154,487.6,1390.3
9/13/2017 5:00,2180.4,46,43.7,595.7,1029.2,977.5,417.4,143.5,509.4,1779
9/13/2017 6:00,2339.1,74.8,67.8,657.8,1169.5,1092.5,649.8,208.1,629,2010.2
9/13/2017 7:00,2470.2,537,340.4,859,1251.2,1285.7,1045.3,390.9,829.1,2257.4
9/13/2017 8:00,2831.3,1046.5,432.4,1098.2,1207.5,1624.9,1029.2,316.9,1033.8,2091.8
9/13/2017 9:00,2871.5,1009.7,249.5,1135,1086.8,1637.6,1016.6,251.2,1059.1,1841.7
9/13/2017 10:00,2826.7,729.1,169,1032.7,1067.2,1406.4,995.9,238.5,1015.4,1716.7
9/13/2017 11:00,2627.8,572.7,128.8,814.2,1054.5,1046.5,762.4,200.9,949.9,1591.6
9/13/2017 12:00,2480.5,451.9,60.9,700.3,1028.1,977.5,622.1,163.4,908.5,1633.6
9/13/2017 13:00,2363.2,395.6,78.2,692.3,1020,920,658.9,170.5,832.6,1675.5
9/13/2017 14:00,2286.2,402.5,132.2,676.2,1025.8,902.7,637.1,171.9,779.7,1700.8
9/13/2017 15:00,2273.5,379.5,232.3,647.4,990.1,885.5,535.9,140.2,749.8,1725
9/13/2017 16:00,2340.2,403.6,244.9,683.1,1005.1,920,479.5,169.2,734.8,1749.1
9/13/2017 17:00,2388.5,402.5,323.1,760.1,1046.5,966,550.8,250.8,763.6,2041.2
9/13/2017 18:00,2580.6,519.8,365.7,918.8,1116.6,1012,692.3,288.9,801.5,2316.1
9/13/2017 19:00,2712.8,660.1,422,1023.5,1130.4,1138.5,745.2,310.6,829.1,2149.3
9/13/2017 20:00,2641.5,602.6,279.4,851,1090.2,1000.5,594.5,212.6,848.7,1904.4
9/13/2017 21:00,2565.6,545.1,154.1,756.7,997,931.5,562.3,211.5,869.4,1917
9/13/2017 22:00,2471.3,389.8,193.2,770.5,1010.8,989,703.8,214.7,799.2,1436.3
9/13/2017 23:00,2410.4,325.4,112.7,776.2,1069.5,1138.5,609.5,183.5,762.4,1262.7
9/14/2017 0:00,2392,165.6,42.5,770.5,998.2,1115.5,480.7,149,699.2,1169.5
9/14/2017 1:00,2380.5,43.7,46,687.7,953.3,1012,377.2,108,644,1109.8
9/14/2017 2:00,2328.8,46,45.4,535.9,918.8,759,288.6,92.9,531.3,1069.5
9/14/2017 3:00,2162,46,45.2,423.2,916.5,655.5,187.4,80.4,443.9,1083.3
9/14/2017 4:00,2057.3,46,45,362.2,952.2,609.5,132.2,82.3,415.1,1261.5
9/14/2017 5:00,2063.1,46,44.8,364.5,929.2,632.5,146,108.6,418.6,1567.4
9/14/2017 6:00,2231,42.5,71.3,439.3,1038.4,690,454.2,247.1,539.3,1461.6
9/14/2017 7:00,2404.6,325.4,581.9,686.5,1313.3,931.5,515.2,348.6,655.5,1427.1
9/14/2017 8:00,2649.6,721,623.3,923.4,1327.1,1235.1,629,319.6,731.4,1546.7
9/14/2017 9:00,2625.4,624.4,393.3,952.2,1232.8,1222.4,484.1,272.7,749.8,1380
9/14/2017 10:00,2623.1,464.6,362.2,894.7,1213.2,1138.5,385.2,251.4,714.1,1340.9
9/14/2017 11:00,2562.2,365.7,271.4,805,1094.8,1035,330,233.6,645.1,1319
9/14/2017 12:00,2495.5,381.8,159.8,761.3,1029.2,989,345,199.6,631.3,1320.2
9/14/2017 13:00,2454.1,363.4,149.5,755.5,991.3,954.5,441.6,232.8,675,1316.8
9/14/2017 14:00,2365.5,434.7,175.9,747.5,997,908.5,469.2,213.8,731.4,1254.6
9/14/2017 15:00,2370.1,575,156.4,717.6,1002.8,1000.5,508.3,221.9,738.3,1443.2
9/14/2017 16:00,2435.7,625.6,212.7,754.4,1170.7,1023.5,645.1,211.5,776.2,1882.5
9/14/2017 17:00,2392,750.9,402.5,821.1,1198.3,1154.6,831.4,283.4,816.5,2118.3
9/14/2017 18:00,2364.4,767,455.4,911.9,1173,1138.5,1015.4,354.9,921.1,2217.2
9/14/2017 19:00,2389.7,727.9,529,968.3,1148.8,1177.6,844.1,418,1037.3,2273.5
9/14/2017 20:00,2528.8,626.8,364.5,1020,1108.6,1240.8,685.4,372.3,1099.4,2251.7
9/14/2017 21:00,2438,425.5,254.1,970.6,1097.1,1207.5,679.6,424.5,1141.9,2214.9
9/14/2017 22:00,2447.2,347.3,279.4,902.7,1158,1000.5,710.7,451,1039.6,1873.3
9/14/2017 23:00,2519.6,315.1,196.6,845.2,1083.3,1104,564.6,282.8,924,1726.1
9/15/2017 0:00,2406.9,157.5,64.4,691.1,971.7,989,500.2,155.2,940.7,1600.8
9/15/2017 1:00,2257.4,40.2,42.5,578.4,936.1,862.5,305.9,103,808.4,1421.4
9/15/2017 2:00,2075.8,46,46,476.1,814.2,655.5,182.8,76.7,614.1,1321.3
9/15/2017 3:00,1949.2,46,44.8,365.7,801.5,598,118.4,89.6,488.7,1220.1
9/15/2017 4:00,1937.7,46,44.3,347.3,837.2,632.5,117.3,101.2,419.7,1275.3
9/15/2017 5:00,2028.6,46,43.7,394.4,861.3,724.5,173.6,161.1,476.1,1674.4
9/15/2017 6:00,2323,43.7,142.6,511.7,1089,759,458.8,378,532.4,1776.7
9/15/2017 7:00,2532.3,315.1,495.6,830.3,1155.7,954.5,679.6,598.5,698,1738.8
9/15/2017 8:00,2684.1,792.3,615.2,1081,1115.5,1376.5,1037.3,410.7,967.1,1891.7
9/15/2017 9:00,2830.1,707.2,290.9,1003.9,1055.7,1481.2,893.5,299,1085.6,1578.9
9/15/2017 10:00,2753.1,539.3,171.3,869.4,1052.2,1179.9,825.7,223.4,1101.7,1639.9
9/15/2017 11:00,2569.1,463.4,138,765.9,1066,1138.5,690,223.2,1022.3,1535.8
9/15/2017 12:00,2441.4,487.6,113.8,739.4,1058,1197.1,507.1,212.3,948.7,1483.8
9/15/2017 13:00,2350.6,507.1,138,719.9,1077.5,931.5,499.1,206.2,841.8,1457.7
9/15/2017 14:00,2355.2,478.4,165.6,723.3,1121.2,989,618.7,216.1,769.3,1431.8
9/15/2017 15:00,2360.9,507.1,227.7,740.6,1059.1,1000.5,623.3,226.9,754.4,1348.9
9/15/2017 16:00,2398.9,534.8,270.2,699.2,1009.7,1046.5,675,263,771.6,1879.1
9/15/2017 17:00,2480.5,592.2,462.3,769.3,1028.1,1191.4,719.9,389.7,823.4,2030.9
9/15/2017 18:00,2619.7,768.2,547.4,930.3,1135,1285.7,932.6,470.7,945.3,2183.8
9/15/2017 19:00,2747.3,898.1,645.1,1063.8,1242,1427.1,1141.9,499.6,1086.8,2132.1
9/15/2017 20:00,2791,900.4,737.1,1137.3,1311,1530.6,1138.5,566.3,1184.5,2190.8
9/15/2017 21:00,2880.8,856.7,632.5,1263.8,1166.1,1670.9,1115.5,486.8,1237.4,2336.8
9/15/2017 22:00,3056.7,710.7,370.3,1328.2,1108.6,1959.6,1201.8,354.8,1194.8,2256.3
9/15/2017 23:00,3030.2,492.2,210.4,1109.8,1036.1,1708.9,1016.6,289.8,1145.4,1812.4
9/16/2017 0:00,2791,273.7,56.3,830.3,931.5,1304.1,616.4,212.9,1054.5,1751.4
9/16/2017 1:00,2601.3,133.4,44.8,750.9,887.8,1138.5,485.3,155,910.8,1357
9/16/2017 2:00,2475.9,41.4,46,742.9,876.3,1012,455.4,117.1,733.7,1235.1
9/16/2017 3:00,2449.5,46,44.8,725.6,868.2,989,395.6,105.6,630.2,1219
9/16/2017 4:00,2438,46,46,629,944.1,931.5,330,118,545.1,1336.3
9/16/2017 5:00,2424.2,46,43.7,645.1,931.5,874,409.4,154.6,520.9,1339.8
9/16/2017 6:00,2609.3,42.5,41.4,711.8,1010.8,1058,581.9,214.9,550.8,1406.4
9/16/2017 7:00,2650.8,146,262.2,823.4,1191.4,1238.5,823.4,246.8,614.1,1549
9/16/2017 8:00,2738.1,297.8,391,1005.1,1293.8,1485.8,930.3,267,687.7,1439.8
9/16/2017 9:00,2904.9,414,364.5,1104,1346.6,1634.1,1120.1,243.6,717.6,1336.3
9/16/2017 10:00,3057.8,495.6,373.7,1110.9,1535.2,1784.8,955.6,218,790,1293.8
9/16/2017 11:00,2986.5,530.1,255.3,941.8,1378.8,1322.5,745.2,214.1,819.9,1255.8
9/16/2017 12:00,2822.1,508.3,211.6,813,1232.8,1150,633.6,216.9,836,1239.7
9/16/2017 13:00,2668,410.5,181.7,739.4,1140.8,1058,529,198.7,752.1,1227
9/16/2017 14:00,2531.1,303.6,172.5,694.6,1074.1,1000.5,485.3,194.9,658.9,1214.4
9/16/2017 15:00,2439.1,270.2,128.8,675,1007.4,1046.5,525.5,222.2,614.1,1205.2
9/16/2017 16:00,2385.1,292.1,131.1,733.7,1022.3,1151.1,599.1,262.4,615.2,1227
9/16/2017 17:00,2358.6,340.4,128.8,762.4,1159.2,1152.3,737.1,288.5,614.1,1278.8
9/16/2017 18:00,2401.2,471.5,203.5,799.2,1194.8,1104,860.2,365.6,656.6,1812.4
9/16/2017 19:00,2634.6,557.8,271.4,901.6,1267.3,1366.2,1000.5,380.2,772.8,2134.4
9/16/2017 20:00,2894.5,671.6,343.8,1032.7,1213.2,1573.2,1202.9,447,954.5,1907.8
9/16/2017 21:00,3232.6,704.9,317.4,1222.4,1147.7,1841.1,1419.1,468.5,1127,1626.1
9/16/2017 22:00,3305.1,671.6,225.4,1343.2,1233.9,2081.5,1519.1,453.1,1176.4,1667.5
9/16/2017 23:00,3349.9,553.1,223.1,1391.5,1282.2,2051.6,1498.4,469.7,1095.9,1539.8
9/17/2017 0:00,3405.7,447.3,271.4,1478.9,1345.5,2053.9,1537.5,496.8,1108.6,1674.4
9/17/2017 1:00,3461.5,355.3,180.5,1497.3,1308.7,2195.3,1373.1,456.4,1100.5,1656
9/17/2017 2:00,3283.2,264.5,251.8,1293.8,1270.8,1764.1,1137.3,446.9,1052.2,1720.4
9/17/2017 3:00,3245.3,198.9,141.4,1181,1209.8,1751.4,1063.8,367.2,1020,1769.8
9/17/2017 4:00,2964.7,121.9,46,986.7,1135,1413.3,767,296.8,929.2,1592.7
9/17/2017 5:00,2689.8,100,100,838.3,1089,1284.5,652,273.2,845.2,1615.7
9/17/2017 6:00,2679.5,83.9,135.7,802.7,1112,1227,722.2,312.8,787.7,1685.9
9/17/2017 7:00,2739.3,82.8,271.4,869.4,1205.2,1278.8,831.4,396.9,748.6,1718.1
9/17/2017 8:00,2847.4,132.2,491,1008.5,1323.6,1643.3,1052.2,534.8,770.5,1892.9
9/17/2017 9:00,3009.5,181.7,435.8,1120.1,1450.1,1670.9,1097.1,618.1,851,2114.8
9/17/2017 10:00,2826.7,167.9,180.5,1075.2,1184.5,1716.9,1064.9,389,963.7,1652.5
9/17/2017 11:00,2532.3,126.5,86.2,808.4,1083.3,1279.9,776.2,319.5,1001.6,1452.4
9/17/2017 12:00,2285,97.7,97.7,641.7,1123.5,1046.5,658.9,311.1,882,1308.7
9/17/2017 13:00,2251.7,82.8,62.1,580.8,1099.4,1035,621,294.7,811.9,1278.8
9/17/2017 14:00,2209.1,86.2,54,565.8,1098.2,989,566.9,257.4,742.9,1239.7
9/17/2017 15:00,2198.8,75.9,56.3,524.4,1074.1,954.5,500.2,252.9,718.8,1286.8
9/17/2017 16:00,2216,65.5,86.2,539.3,1123.5,989,512.9,264,730.2,1761.8
9/17/2017 17:00,2275.8,110.4,146,599.1,1079.8,1092.5,602.6,251.4,752.1,2109.1
9/17/2017 18:00,2355.2,174.8,194.3,713,1064.9,1244.3,772.8,297.5,799.2,2273.5
9/17/2017 19:00,2463.3,201.2,188.6,790,1092.5,1314.4,856.7,348.4,890.1,2592.1
9/17/2017 20:00,2737,207,169,838.3,1148.8,1398.4,1044.2,348.3,989,2181.5
9/17/2017 21:00,2753.1,205.8,116.1,826.8,1115.5,1342,906.2,285.5,997,1938.9
9/17/2017 22:00,2772.6,173.6,86.2,767,1104,1222.4,759,244.7,916.5,1534.1
9/17/2017 23:00,2465.6,75.9,35.6,672.8,989,1127,598,202.6,831.4,1452.4
9/18/2017 0:00,2091.8,37.9,41.4,566.9,899.3,954.5,426.6,176.5,747.5,1367.3
9/18/2017 1:00,1905.5,46,46,474.9,859,851,391,140.1,671.6,1397.2
9/18/2017 2:00,1906.7,46,44.3,464.6,855.6,862.5,405.9,133.5,624.4,1388
9/18/2017 3:00,1995.2,46,43.5,487.6,871.7,874,404.8,120.9,581.9,1382.3
9/18/2017 4:00,1992.9,46,43,468,893.5,897,345,122.5,526.7,1401.8
9/18/2017 5:00,1968.8,46,42.8,477.2,909.6,839.5,405.9,152.5,510.6,1583.5
9/18/2017 6:00,1960.7,42.5,42.5,571.5,1058,989,625.6,252.9,594.5,1716.4
9/18/2017 7:00,2159.7,308.2,292.1,882,1198.3,1115.5,895.8,378.2,730.2,1849.2
9/18/2017 8:00,2534.6,508.3,491,1244.3,1411,1469.7,1191.4,416.5,933.8,1710
9/18/2017 9:00,2720.9,639.4,318.5,1301.8,1373.1,1794,1196,391.6,1020,1538.7
9/18/2017 10:00,2655.3,578.4,270.2,1232.8,1312.1,1682.4,1002.8,326.1,1018.9,1389.2
9/18/2017 11:00,2474.8,443.9,213.9,1066,1220.1,1335.1,745.2,259.3,911.9,1273
9/18/2017 12:00,2220.6,412.8,144.9,848.7,1074.1,1158,584.2,230.1,798.1,1229.3
9/18/2017 13:00,2070,343.8,115,693.4,1026.9,1000.5,500.2,227,704.9,1236.2
9/18/2017 14:00,1906.7,317.4,104.6,644,995.9,954.5,501.4,225.5,649.8,1212.1
9/18/2017 15:00,1835.4,362.2,156.4,608.3,1001.6,977.5,556.6,239,633.6,1343.2
9/18/2017 16:00,1865.3,442.7,157.5,610.6,1048.8,954.5,629,245.8,699.2,1652.5
9/18/2017 17:00,1934.3,476.1,202.4,654.3,1085,989,677.3,233.3,736,1991.8
9/18/2017 18:00,2006.7,566.9,402.5,714.1,1121.2,1035,725.6,308.5,773.9,2202.2
9/18/2017 19:00,2191.9,593.4,279.4,849.8,1179.9,1269.6,833.7,291.1,874,2187.3
9/18/2017 20:00,2193,493.3,225.4,802.7,1095.9,1058,754.4,318.1,953.3,1905.5
9/18/2017 21:00,2112.5,405.9,162.1,732.5,1122.4,1046.5,675,271.5,1003.9,1883.7
9/18/2017 22:00,2124,319.7,173.6,716.4,1048.8,1104,698,290.4,945.3,1804.3
9/18/2017 23:00,2130.9,197.8,62.1,709.5,1022.3,1152.3,724.5,279.6,886.6,1736.5
9/19/2017 0:00,2214.9,60.9,40.2,583,911.9,1012,496.8,182.6,842.9,1643.3
9/19/2017 1:00,2021.7,44.8,46,445,864.8,793.5,290.9,136.2,736,1385.8
9/19/2017 2:00,1917,46,53.5,392.1,842.9,644,198.9,119.8,576.1,1219
9/19/2017 3:00,1850.3,46,57.3,356.5,830.3,667,259.9,126,484.1,1208.6
9/19/2017 4:00,1868.7,46,59.1,353,839.5,609.5,227.7,126.5,455.4,1325.9
9/19/2017 5:00,1744.5,46,60,369.1,907.3,621,223.1,151.9,460,1568.6
9/19/2017 6:00,1790.5,48.3,60.9,471.5,1052.2,770.5,412.8,226.2,511.7,1774.4
9/19/2017 7:00,2029.7,328.9,338.1,771.6,1108.6,1104,650.9,381.5,726.8,2030.9
9/19/2017 8:00,2288.5,805,332.3,883.2,1082.1,1250,741.7,308.4,918.8,2221.8
9/19/2017 9:00,2324.1,811.9,240.3,854.4,1118.9,1217.8,692.3,246.9,884.3,1953.8
9/19/2017 10:00,2369,668.1,121.9,790,1161.5,1185.6,800.4,238.6,857.9,1831.9
9/19/2017 11:00,2120.6,547.4,81.6,701.5,1026.9,1046.5,658.9,215,860.2,1784.8
9/19/2017 12:00,1951.5,422,103.5,573.8,1015.4,862.5,525.5,207.6,849.8,1741.1
9/19/2017 13:00,1942.3,400.2,126.5,576.1,1045.3,874,486.4,202.2,853.3,1721.5
9/19/2017 14:00,1874.5,392.1,100,585.3,986.7,885.5,510.6,207.1,826.8,1600.8
9/19/2017 15:00,1820.4,422,164.4,594.5,1003.9,828,502.5,205.5,784.3,1749.1
9/19/2017 16:00,1745.7,477.2,244.9,557.8,1009.7,816.5,453.1,223.3,691.1,1817
9/19/2017 17:00,1806.6,468,311.6,638.2,1069.5,885.5,534.8,288.6,707.2,1981.4
9/19/2017 18:00,1807.8,474.9,368,760.1,1097.1,989,652,352.9,730.2,2344.8
9/19/2017 19:00,1799.7,445,308.2,759,1140.8,931.5,625.6,334.8,791.2,2037.8
9/19/2017 20:00,1835.4,372.6,220.8,661.2,1130.4,828,573.8,292,788.9,1907.8
9/19/2017 21:00,1782.5,292.1,148.3,603.8,1074.1,713,471.5,270.2,734.8,1826.2
9/19/2017 22:00,1742.2,203.5,117.3,550.8,1038.4,644,460,279.8,678.5,1696.2
9/19/2017 23:00,1713.5,171.3,77,500.2,969.4,678.5,395.6,239.5,648.6,1549
9/20/2017 0:00,1750.3,82.8,44.8,454.2,903.9,690,257.6,169.5,601.4,1369.6
9/20/2017 1:00,1736.5,41.4,43.7,386.4,861.3,609.5,188.6,161.3,537,1235.1
9/20/2017 2:00,1768.7,46,46,362.2,848.7,586.5,170.2,137.5,479.5,1189.1
9/20/2017 3:00,1713.5,46,45.4,327.8,869.4,563.5,172.5,145.6,447.3,1193.7
9/20/2017 4:00,1769.8,46,45.2,316.2,916.5,575,197.8,152.3,437,1321.3
9/20/2017 5:00,1884.8,46,44.8,341.5,923.4,644,242.6,163.8,462.3,1306.4
9/20/2017 6:00,2033.2,80.5,95.4,399,1059.1,908.5,471.5,271.7,629,1690.5
9/20/2017 7:00,2118.3,446.2,393.3,624.4,1216.7,1104,914.2,471.3,842.9,2134.4
9/20/2017 8:00,2389.7,844.1,584.2,883.2,1274.2,1035,862.5,485.4,1032.7,1851.5
9/20/2017 9:00,2490.9,842.9,294.4,859,1127,1115.5,711.8,271.9,969.4,1641
9/20/2017 10:00,2492,793.5,212.7,853.3,1099.4,1092.5,660.1,213.4,877.4,1561.7
9/20/2017 11:00,2267.8,683.1,113.8,736,1070.6,954.5,552,206,786.6,1680.1
