FECHA,HORA,TEMPERATURA MEDIA (°C),HUMEDAD RELATIVA (%),PRECIPITACION (mm),VELOCIDAD_VIENTO(m/s),DIRECCIÓN_VIENTO (°),RADIACIÓN SOLAR TOTAL (Wh/m²)
4/27/2018,21:00:00,21.7,72.7,S/D,1.3,232,0.0
4/27/2018,22:00:00,21.8,72.8,S/D,0.8,265,0.0
4/27/2018,23:00:00,21.5,74.3,S/D,1.0,245,0.0
4/28/2018,0:00:00,20.9,77.9,S/D,0.4,265,0.0
4/28/2018,1:00:00,20.9,77.8,S/D,0.5,236,0.0
4/28/2018,2:00:00,20.4,80.8,S/D,1.0,239,0.0
4/28/2018,3:00:00,20.0,82.4,S/D,1.1,247,0.0
4/28/2018,4:00:00,20.3,80.4,S/D,0.6,185,0.0
4/28/2018,5:00:00,20.7,77.8,S/D,0.9,73,0.0
4/28/2018,6:00:00,21.8,72.8,S/D,1.7,221,0.0
4/28/2018,7:00:00,21.5,75.7,S/D,0.6,162,66.2
4/28/2018,8:00:00,23.2,65.6,S/D,0.9,282,417.6
4/28/2018,9:00:00,24.8,60.7,S/D,0.3,255,781.4
4/28/2018,10:00:00,25.7,60.2,S/D,1.3,244,1314.9
4/28/2018,11:00:00,24.8,63.4,0.0,2.1,236,1339.4
4/28/2018,12:00:00,25.1,59.4,S/D,1.5,241,1109.5
4/28/2018,13:00:00,26.0,57.7,S/D,1.7,257,2647.5
4/28/2018,14:00:00,26.1,55.8,S/D,1.6,251,2613.9
4/28/2018,15:00:00,25.9,56.9,S/D,2.1,278,2267.8
4/28/2018,16:00:00,25.8,57.8,S/D,1.4,231,1496.6
4/28/2018,17:00:00,24.1,62.5,S/D,2.2,236,814.1
4/28/2018,18:00:00,22.5,69.2,S/D,1.6,244,93.7
4/28/2018,19:00:00,21.3,76.0,S/D,1.7,244,0.0
4/28/2018,20:00:00,21.3,76.0,S/D,0.7,244,0.0
4/28/2018,21:00:00,21.3,76.9,S/D,1.2,239,0.0
4/28/2018,22:00:00,21.1,76.6,S/D,0.3,182,0.0
4/28/2018,23:00:00,22.1,71.9,S/D,0.4,185,0.0
4/29/2018,0:00:00,22.3,73.1,S/D,1.1,292,0.0
4/29/2018,1:00:00,21.0,78.7,S/D,1.3,238,0.0
4/29/2018,2:00:00,19.9,85.4,S/D,1.4,234,0.0
4/29/2018,3:00:00,19.8,83.2,S/D,0.1,89,0.0
4/29/2018,4:00:00,20.1,80.4,S/D,0.1,119,0.0
4/29/2018,5:00:00,20.8,74.7,S/D,1.1,53,0.0
4/29/2018,6:00:00,21.5,72.8,S/D,0.3,102,0.0
4/29/2018,7:00:00,21.3,78.4,S/D,0.3,259,65.7
4/29/2018,8:00:00,23.1,71.0,S/D,0.5,242,454.3
4/29/2018,9:00:00,23.8,70.8,S/D,1.6,240,784.5
4/29/2018,10:00:00,24.3,67.3,S/D,1.4,239,1088.7
4/29/2018,11:00:00,24.5,66.3,0.0,1.9,245,1174.5
4/29/2018,12:00:00,24.1,66.7,S/D,2.1,243,1142.4
4/29/2018,13:00:00,23.1,70.5,S/D,1.6,239,797.5
4/29/2018,14:00:00,22.2,71.6,S/D,2.1,250,587.0
4/29/2018,15:00:00,22.8,68.3,S/D,1.8,247,970.9
4/29/2018,16:00:00,22.2,70.2,S/D,1.8,238,669.9
4/29/2018,17:00:00,22.0,68.9,S/D,0.9,252,288.1
4/29/2018,18:00:00,22.2,69.3,S/D,0.8,210,72.1
4/29/2018,19:00:00,20.9,78.7,S/D,1.6,239,0.0
4/29/2018,20:00:00,20.6,77.6,S/D,0.4,56,0.0
4/29/2018,21:00:00,20.6,77.3,S/D,0.1,103,0.0
4/29/2018,22:00:00,20.8,77.0,S/D,0.1,82,0.0
4/29/2018,23:00:00,21.0,76.2,S/D,0.3,223,0.0
4/30/2018,0:00:00,21.2,75.6,S/D,0.6,314,0.0
4/30/2018,1:00:00,21.3,75.6,S/D,0.5,227,0.0
4/30/2018,2:00:00,21.2,76.3,S/D,0.4,253,0.0
4/30/2018,3:00:00,20.3,81.4,S/D,1.8,244,0.0
4/30/2018,4:00:00,19.4,85.2,S/D,0.2,159,0.0
4/30/2018,5:00:00,19.7,83.1,S/D,0.2,267,0.0
4/30/2018,6:00:00,20.3,80.3,S/D,0.1,121,0.0
4/30/2018,7:00:00,21.0,78.6,S/D,0.8,140,37.1
4/30/2018,8:00:00,22.2,73.0,S/D,0.4,77,295.7
4/30/2018,9:00:00,23.6,69.1,S/D,0.9,258,656.5
4/30/2018,10:00:00,23.3,70.1,S/D,2.1,250,1268.5
4/30/2018,11:00:00,22.7,71.8,0.0,2.0,229,2172.7
4/30/2018,12:00:00,23.2,68.0,S/D,1.7,238,2140.4
4/30/2018,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
4/30/2018,14:00:00,24.2,67.0,S/D,1.9,254,1987.5
4/30/2018,15:00:00,23.4,67.7,S/D,2.1,241,1998.7
4/30/2018,16:00:00,21.7,74.1,S/D,2.1,250,1379.4
4/30/2018,17:00:00,21.2,75.4,S/D,1.1,292,300.1
4/30/2018,18:00:00,21.6,73.3,S/D,0.7,232,120.7
4/30/2018,19:00:00,20.0,80.5,S/D,2.2,248,0.0
4/30/2018,20:00:00,20.3,78.5,S/D,0.7,241,0.0
4/30/2018,21:00:00,20.3,78.0,S/D,0.7,280,0.0
4/30/2018,22:00:00,20.6,77.0,S/D,1.0,238,0.0
4/30/2018,23:00:00,19.1,83.4,S/D,0.5,208,0.0
5/1/2018,0:00:00,19.9,79.7,S/D,0.6,104,0.0
5/1/2018,1:00:00,20.5,77.0,S/D,0.7,303,0.0
5/1/2018,2:00:00,20.0,78.8,S/D,0.2,276,0.0
5/1/2018,3:00:00,19.8,79.6,S/D,0.3,129,0.0
5/1/2018,4:00:00,20.0,78.9,S/D,0.7,37,0.0
5/1/2018,5:00:00,20.4,76.9,S/D,0.6,288,0.0
5/1/2018,6:00:00,18.9,84.0,S/D,2.1,236,0.0
5/1/2018,7:00:00,18.5,85.5,S/D,1.1,246,79.0
5/1/2018,8:00:00,20.1,81.2,S/D,0.8,302,583.6
5/1/2018,9:00:00,21.4,76.2,S/D,1.3,237,1385.2
5/1/2018,10:00:00,22.3,71.2,S/D,2.3,238,1757.2
5/1/2018,11:00:00,23.1,68.3,0.0,1.6,238,2109.1
5/1/2018,12:00:00,23.2,67.9,S/D,2.1,237,2032.7
5/1/2018,13:00:00,22.9,67.3,S/D,2.1,246,1792.2
5/1/2018,14:00:00,24.0,62.7,S/D,1.8,242,2573.5
5/1/2018,15:00:00,22.5,69.6,S/D,2.2,245,1706.4
5/1/2018,16:00:00,21.8,70.5,S/D,2.1,236,736.6
5/1/2018,17:00:00,21.4,71.6,S/D,2.0,250,619.6
5/1/2018,18:00:00,19.8,77.1,S/D,1.2,231,130.8
5/1/2018,19:00:00,19.9,76.5,S/D,0.9,305,0.0
5/1/2018,20:00:00,20.0,76.0,S/D,0.2,225,0.0
5/1/2018,21:00:00,19.9,77.2,S/D,2.3,241,0.0
5/1/2018,22:00:00,18.7,82.5,S/D,1.0,255,0.0
5/1/2018,23:00:00,17.8,86.4,S/D,1.4,240,0.0
5/2/2018,0:00:00,17.8,85.7,S/D,0.3,256,0.0
5/2/2018,1:00:00,18.1,83.9,S/D,0.5,132,0.0
5/2/2018,2:00:00,18.6,82.1,S/D,0.5,70,0.0
5/2/2018,3:00:00,19.3,78.6,S/D,0.6,69,0.0
5/2/2018,4:00:00,19.4,77.8,S/D,0.5,112,0.0
5/2/2018,5:00:00,19.7,76.3,S/D,0.6,110,0.0
5/2/2018,6:00:00,20.2,75.0,S/D,0.9,93,0.0
5/2/2018,7:00:00,20.7,72.5,S/D,0.7,125,61.7
5/2/2018,8:00:00,23.5,62.8,S/D,0.4,93,569.5
5/2/2018,9:00:00,25.4,59.7,S/D,1.1,263,1299.3
5/2/2018,10:00:00,26.5,57.0,S/D,1.6,261,1936.8
5/2/2018,11:00:00,24.8,61.2,0.0,1.8,245,2291.3
5/2/2018,12:00:00,23.9,63.9,S/D,2.4,242,2744.8
5/2/2018,13:00:00,25.2,61.6,S/D,1.8,232,2768.3
5/2/2018,14:00:00,25.3,61.2,S/D,2.0,238,2588.7
5/2/2018,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
5/2/2018,16:00:00,23.2,65.3,S/D,1.6,234,1473.7
5/2/2018,17:00:00,22.1,69.3,S/D,1.7,242,693.3
5/2/2018,18:00:00,21.3,72.1,S/D,1.9,236,141.5
5/2/2018,19:00:00,21.1,71.8,S/D,0.2,176,0.3
5/2/2018,20:00:00,21.5,73.7,S/D,1.7,243,0.0
5/2/2018,21:00:00,21.2,72.7,S/D,0.4,151,0.0
5/2/2018,22:00:00,22.4,67.6,S/D,0.2,165,0.0
5/2/2018,23:00:00,21.7,71.2,S/D,0.5,274,0.0
5/3/2018,0:00:00,21.7,70.1,S/D,0.1,109,0.0
5/3/2018,1:00:00,21.2,73.4,S/D,0.5,275,0.0
5/3/2018,2:00:00,20.5,76.0,S/D,0.6,292,0.0
5/3/2018,3:00:00,20.7,74.5,S/D,0.4,107,0.0
5/3/2018,4:00:00,20.1,78.3,S/D,0.8,261,0.0
5/3/2018,5:00:00,18.9,84.0,S/D,2.0,245,0.0
5/3/2018,6:00:00,18.0,88.0,S/D,1.0,237,0.0
5/3/2018,7:00:00,18.6,85.3,S/D,0.6,304,62.2
5/3/2018,8:00:00,20.7,77.5,S/D,0.7,249,517.8
5/3/2018,9:00:00,22.2,72.2,S/D,1.3,227,1236.3
5/3/2018,10:00:00,23.5,67.8,S/D,1.9,225,1893.6
5/3/2018,11:00:00,24.2,64.6,0.0,1.3,242,2252.7
5/3/2018,12:00:00,23.6,65.6,S/D,2.6,242,2642.8
5/3/2018,13:00:00,24.3,61.9,S/D,2.0,233,2780.1
5/3/2018,14:00:00,23.9,63.8,S/D,2.0,252,2563.7
5/3/2018,15:00:00,24.0,59.8,S/D,2.0,249,2100.0
5/3/2018,16:00:00,23.9,58.8,S/D,1.3,245,1395.2
5/3/2018,17:00:00,22.4,63.4,S/D,1.5,230,685.6
5/3/2018,18:00:00,21.4,67.5,S/D,0.7,223,113.9
5/3/2018,19:00:00,20.3,73.3,S/D,1.8,241,0.0
5/3/2018,20:00:00,19.9,74.4,S/D,1.1,322,0.0
5/3/2018,21:00:00,20.7,71.1,S/D,0.4,250,0.0
5/3/2018,22:00:00,19.9,75.4,S/D,1.6,240,0.0
5/3/2018,23:00:00,18.3,84.0,S/D,1.1,247,0.0
5/4/2018,0:00:00,18.6,81.6,S/D,0.4,95,0.0
5/4/2018,1:00:00,18.7,81.4,S/D,1.0,246,0.0
5/4/2018,2:00:00,17.8,86.0,S/D,1.3,250,0.0
5/4/2018,3:00:00,17.2,88.2,S/D,1.2,237,0.0
5/4/2018,4:00:00,17.0,89.3,S/D,0.5,289,0.0
5/4/2018,5:00:00,17.4,87.3,S/D,0.7,264,0.0
5/4/2018,6:00:00,17.4,87.4,S/D,1.5,242,0.0
5/4/2018,7:00:00,17.2,88.9,S/D,0.8,191,59.0
5/4/2018,8:00:00,17.6,88.3,S/D,1.3,259,359.6
5/4/2018,9:00:00,17.5,88.7,S/D,1.1,230,346.1
5/4/2018,10:00:00,17.3,89.6,S/D,1.3,236,360.1
5/4/2018,11:00:00,18.1,85.3,0.0,0.8,234,540.4
5/4/2018,12:00:00,18.7,81.2,S/D,1.5,236,692.3
5/4/2018,13:00:00,19.6,78.1,S/D,1.3,216,827.0
5/4/2018,14:00:00,20.6,73.6,S/D,1.0,229,1240.4
5/4/2018,15:00:00,21.7,68.6,S/D,1.4,243,1621.4
5/4/2018,16:00:00,22.0,68.2,S/D,1.5,250,1278.5
5/4/2018,17:00:00,20.5,72.5,S/D,1.2,253,637.2
5/4/2018,18:00:00,19.7,75.8,S/D,1.2,243,124.4
5/4/2018,19:00:00,18.1,84.6,S/D,1.3,242,0.0
