FECHA,HORA,TEMPERATURA MEDIA (°C),HUMEDAD RELATIVA (%),PRECIPITACION (mm),VELOCIDAD_VIENTO (m/s),DIRECCIÓN_VIENTO (°)
3/31/2019 0:00,0:00:00,22.5,74.5,0.2,0.6,266
3/31/2019 0:00,1:00:00,22.2,77.1,0.1,2.4,269
3/31/2019 0:00,2:00:00,20.9,82.5,0,2,237
3/31/2019 0:00,3:00:00,20.7,83,0.3,1.4,238
3/31/2019 0:00,4:00:00,20.7,83.2,0.6,1.6,238
3/31/2019 0:00,5:00:00,20.8,82.3,1,1.6,264
3/31/2019 0:00,6:00:00,20.6,83.3,0.2,1.3,271
3/31/2019 0:00,7:00:00,20.8,82.4,1.4,0.8,253
3/31/2019 0:00,8:00:00,22.8,75.3,0.2,1.3,229
3/31/2019 0:00,9:00:00,24.7,68.2,1.8,1.7,228
3/31/2019 0:00,10:00:00,26.1,61.8,2.1,2.8,260
3/31/2019 0:00,11:00:00,26.7,60.2,1.8,3.8,270
3/31/2019 0:00,12:00:00,27,58.5,2.2,4.7,280
3/31/2019 0:00,13:00:00,27,57.1,2.5,4.5,280
3/31/2019 0:00,14:00:00,26,59.6,0,3.8,233
3/31/2019 0:00,15:00:00,26,57.5,0.7,3.9,239
3/31/2019 0:00,16:00:00,25.8,57.4,0.7,3.5,241
3/31/2019 0:00,17:00:00,24.3,63.4,0.6,3.3,248
3/31/2019 0:00,18:00:00,23.4,64.3,0.8,2.2,255
3/31/2019 0:00,19:00:00,22.9,68.9,0,2,252
3/31/2019 0:00,20:00:00,21.9,72.1,0.3,2.1,263
3/31/2019 0:00,21:00:00,21.8,73.5,0.1,2.5,267
3/31/2019 0:00,22:00:00,21,78.7,0,2.1,248
3/31/2019 0:00,23:00:00,21,77.2,0.2,0.4,136
4/1/2019 0:00,0:00:00,20.6,81.5,1.1,2,256
4/1/2019 0:00,1:00:00,19.7,84.4,0,1.7,237
4/1/2019 0:00,2:00:00,19.4,85.8,0,1.4,251
4/1/2019 0:00,3:00:00,19.3,86,0.3,1,226
4/1/2019 0:00,4:00:00,19.4,85.7,1,1.2,259
4/1/2019 0:00,5:00:00,19.1,88.1,0.2,1.6,234
4/1/2019 0:00,6:00:00,19.2,87.2,0.3,0.5,290
4/1/2019 0:00,7:00:00,19.4,86.7,1.3,0.8,266
4/1/2019 0:00,8:00:00,19.8,85,0,2.8,271
4/1/2019 0:00,9:00:00,20.9,80.6,1,2.4,258
4/1/2019 0:00,10:00:00,21.7,76.6,1,2.4,253
4/1/2019 0:00,11:00:00,22.9,68.5,2.2,3.7,250
4/1/2019 0:00,12:00:00,23.2,68.5,0.3,3.4,252
4/1/2019 0:00,13:00:00,23.8,65.5,1.3,4.2,259
4/1/2019 0:00,14:00:00,24.3,63.4,0.9,3.2,282
4/1/2019 0:00,15:00:00,23.8,65.3,1.3,3.9,227
4/1/2019 0:00,16:00:00,22.2,70.9,1,3.4,241
4/1/2019 0:00,17:00:00,21.5,73.1,0,3.3,240
4/1/2019 0:00,18:00:00,20.9,77.3,0.9,2.8,259
4/1/2019 0:00,19:00:00,20.4,81.8,0.4,2.2,269
4/1/2019 0:00,20:00:00,20.3,81,0.4,1.7,264
4/1/2019 0:00,21:00:00,20.2,81.6,0.6,1.2,265
4/1/2019 0:00,22:00:00,20.2,82.3,0.5,1.6,272
4/1/2019 0:00,23:00:00,20.1,83.5,0.2,1.1,237
4/2/2019 0:00,0:00:00,20.1,83,0.8,1.2,226
4/2/2019 0:00,1:00:00,20.1,83.6,0.1,1.4,240
4/2/2019 0:00,2:00:00,19.7,87.4,0.6,1.8,242
4/2/2019 0:00,3:00:00,19.4,89.5,1.2,2,237
4/2/2019 0:00,4:00:00,19.3,90.5,0.3,1.9,267
4/2/2019 0:00,5:00:00,19.1,92.8,0.4,1.2,255
4/2/2019 0:00,6:00:00,18.6,95.1,0.6,2.3,286
4/2/2019 0:00,7:00:00,18.6,96.3,0.8,1.4,273
4/2/2019 0:00,8:00:00,18.6,96.7,0.7,0.9,293
4/2/2019 0:00,9:00:00,18.9,95.7,0,0.8,262
4/2/2019 0:00,10:00:00,20.1,86.8,0.5,1.4,271
4/2/2019 0:00,11:00:00,21.7,78.9,0.6,2,231
4/2/2019 0:00,12:00:00,24.3,67.9,1.4,3.3,257
4/2/2019 0:00,13:00:00,25,64.9,0.5,4.4,242
4/2/2019 0:00,14:00:00,24.6,66.9,0,3.3,236
4/2/2019 0:00,15:00:00,25.1,64.7,1,3.1,269
4/2/2019 0:00,16:00:00,24.7,64.3,1.3,2.1,259
4/2/2019 0:00,17:00:00,24.3,62.3,0.8,3.3,290
4/2/2019 0:00,18:00:00,23.1,68.8,0.7,2.7,270
4/2/2019 0:00,19:00:00,21.7,77.4,0.8,2.2,250
4/2/2019 0:00,20:00:00,21,80.9,0.1,2.3,232
4/2/2019 0:00,21:00:00,20.6,81.1,0.4,2.2,234
4/2/2019 0:00,22:00:00,20.3,83,0.3,1.1,251
4/2/2019 0:00,23:00:00,20.4,81.7,0.5,1.1,261
4/3/2019 0:00,0:00:00,20.2,82.7,0,1.2,259
4/3/2019 0:00,1:00:00,20.1,83,0.9,0.3,298
4/3/2019 0:00,2:00:00,20.3,83.5,1.3,1.8,260
4/3/2019 0:00,3:00:00,19.4,86.4,0.4,1.1,253
4/3/2019 0:00,4:00:00,19,89.3,0.2,1.6,253
4/3/2019 0:00,5:00:00,19,89.3,1,1.3,290
4/3/2019 0:00,6:00:00,19.2,88.9,0,1.1,242
4/3/2019 0:00,7:00:00,19.5,86.5,0.1,0.8,172
4/3/2019 0:00,8:00:00,20.4,82.9,0,0.5,47
4/3/2019 0:00,9:00:00,22.2,76.2,2.9,1.8,265
4/3/2019 0:00,10:00:00,23.7,70,2.4,2.2,267
4/3/2019 0:00,11:00:00,24.5,67.6,0,2.8,239
4/3/2019 0:00,12:00:00,25.9,60.9,S/D,3.4,274
4/3/2019 0:00,13:00:00,25.4,64.3,0.4,3.6,231
4/3/2019 0:00,14:00:00,25.5,62.9,0,4.4,233
4/3/2019 0:00,15:00:00,24.7,61.8,0,4.3,240
4/3/2019 0:00,16:00:00,24.5,63.9,0.8,3.6,249
4/3/2019 0:00,17:00:00,23.4,68.4,0,3.1,259
4/3/2019 0:00,18:00:00,22.1,73.9,0,2.9,249
4/3/2019 0:00,19:00:00,21.3,76.6,0,1.8,247
4/3/2019 0:00,20:00:00,21.1,79.3,0.3,1.9,240
4/3/2019 0:00,21:00:00,21.1,79.9,0.2,1.2,245
4/3/2019 0:00,22:00:00,21.3,78.3,1.1,0.1,96
4/3/2019 0:00,23:00:00,21.6,80,0.4,1.6,250
4/4/2019 0:00,0:00:00,20.4,87.8,0,2.2,244
4/4/2019 0:00,1:00:00,20.1,89.1,0.5,1.9,245
4/4/2019 0:00,2:00:00,20.2,87.8,0,0.8,255
4/4/2019 0:00,3:00:00,20.2,88.6,0.8,1.2,254
4/4/2019 0:00,4:00:00,20.1,89.1,0.1,1.8,258
4/4/2019 0:00,5:00:00,19.9,88.9,0.1,1.2,250
4/4/2019 0:00,6:00:00,19.9,87.5,0.7,1.8,247
4/4/2019 0:00,7:00:00,20,86.6,1.1,1.4,263
4/4/2019 0:00,8:00:00,20.5,82.9,0.1,1.5,262
4/4/2019 0:00,9:00:00,21.7,77.2,0,1.4,237
4/4/2019 0:00,10:00:00,24.3,68.7,1.5,0.5,216
4/4/2019 0:00,11:00:00,25,62.3,1.7,1.1,284
4/4/2019 0:00,12:00:00,24.5,64.9,1.1,3,243
4/4/2019 0:00,13:00:00,24.7,66,1.3,3.8,259
4/4/2019 0:00,14:00:00,24.3,65.9,0.9,3.7,242
4/4/2019 0:00,15:00:00,24.4,67.3,1.8,3.6,258
4/4/2019 0:00,16:00:00,23.6,71.3,0.6,3.1,247
4/4/2019 0:00,17:00:00,23,75,1,2.8,240
4/4/2019 0:00,18:00:00,21.5,81.2,0.3,2.4,246
4/4/2019 0:00,19:00:00,21,82.6,0.4,1.1,251
4/4/2019 0:00,20:00:00,21,82,0.2,0.5,246
4/4/2019 0:00,21:00:00,21,81.3,0.4,0.1,221
4/4/2019 0:00,22:00:00,21,80.4,0.5,0.1,289
4/4/2019 0:00,23:00:00,21.1,82.4,1.4,0.7,253
4/5/2019 0:00,0:00:00,20.8,84.4,0.1,1.6,237
4/5/2019 0:00,1:00:00,20.5,86.4,0.6,1.8,239
4/5/2019 0:00,2:00:00,20.1,89,0,1.6,237
4/5/2019 0:00,3:00:00,20,89,1.1,1.3,270
4/5/2019 0:00,4:00:00,20.1,88.6,0.8,1.7,245
4/5/2019 0:00,5:00:00,19.8,89.2,0.1,1.4,245
4/5/2019 0:00,6:00:00,19.9,88.8,0.4,1.2,239
4/5/2019 0:00,7:00:00,20.1,87.8,1.4,1.4,251
4/5/2019 0:00,8:00:00,20.3,88.2,0,1.1,236
4/5/2019 0:00,9:00:00,21.5,83.8,0,1.6,259
4/5/2019 0:00,10:00:00,22.8,78.8,1.7,2.9,237
4/5/2019 0:00,11:00:00,24.5,70.8,2,2.5,241
4/5/2019 0:00,12:00:00,25.7,62.9,2.7,3.3,264
4/5/2019 0:00,13:00:00,26.1,61.1,1.8,3.9,247
4/5/2019 0:00,14:00:00,26,62.4,0,4.1,236
4/5/2019 0:00,15:00:00,25.5,64.2,0.3,3.9,249
4/5/2019 0:00,16:00:00,25.1,64.5,0.9,3.5,249
4/5/2019 0:00,17:00:00,24.1,70.1,0.7,3.5,232
4/5/2019 0:00,18:00:00,23,74,0.2,2.9,235
4/5/2019 0:00,19:00:00,21.4,81.3,0.4,2.4,243
4/5/2019 0:00,20:00:00,21.5,80,1.1,1.5,235
4/5/2019 0:00,21:00:00,21.7,79.1,0.2,1.3,236
4/5/2019 0:00,22:00:00,21.9,79.1,0,1,252
4/5/2019 0:00,23:00:00,22,79.7,0.6,1.5,238
4/6/2019 0:00,0:00:00,21.9,80.1,0.6,1.6,253
4/6/2019 0:00,1:00:00,21.3,85.5,0.6,1.7,241
4/6/2019 0:00,2:00:00,21.1,86.3,0.2,1.2,234
4/6/2019 0:00,3:00:00,21.1,86.5,0,1.6,233
4/6/2019 0:00,4:00:00,21,87.1,0.6,1,218
4/6/2019 0:00,5:00:00,21.2,85.8,0.5,0.1,259
4/6/2019 0:00,6:00:00,21.7,82.8,0.7,1.2,265
4/6/2019 0:00,7:00:00,21.5,85.2,0.1,1.9,249
4/6/2019 0:00,8:00:00,21.1,87.4,0.1,1.8,231
4/6/2019 0:00,9:00:00,21.8,84.8,0.4,1.9,266
4/6/2019 0:00,10:00:00,23.3,79.3,0,2.1,236
4/6/2019 0:00,11:00:00,25.5,66.1,2.3,1.7,241
4/6/2019 0:00,12:00:00,26.9,59.7,S/D,2.9,242
4/6/2019 0:00,13:00:00,27.7,58.2,2.3,3.5,264
4/6/2019 0:00,14:00:00,27.2,57.2,0.7,3.1,263
4/6/2019 0:00,15:00:00,27.5,57.7,0,2.8,241
4/6/2019 0:00,16:00:00,26.2,60.9,0.4,3.6,237
4/6/2019 0:00,17:00:00,25.7,61.4,0.3,2.5,246
4/6/2019 0:00,18:00:00,25.2,62.9,0.3,1.8,255
4/6/2019 0:00,19:00:00,23.4,69.7,0.4,2.8,241
4/6/2019 0:00,20:00:00,22.3,75.6,0.4,1.8,261
4/6/2019 0:00,21:00:00,21.8,76.7,0,1.3,231
4/6/2019 0:00,22:00:00,21.8,77,0.7,0.9,232
4/6/2019 0:00,23:00:00,21.9,76.6,0.8,0.6,251
4/7/2019 0:00,0:00:00,21.9,76.8,0.9,0.3,258
4/7/2019 0:00,1:00:00,21.7,78.8,1.1,0.7,258
4/7/2019 0:00,2:00:00,21.4,81.1,0.3,0.6,264
4/7/2019 0:00,3:00:00,21.2,84,1,0.6,244
4/7/2019 0:00,4:00:00,20.8,83.7,0.5,0.4,298
4/7/2019 0:00,5:00:00,20.4,84.4,0.4,0.1,83
4/7/2019 0:00,6:00:00,20.7,84.5,0.3,0.1,249
4/7/2019 0:00,7:00:00,20.9,84.7,1.3,0.1,236
4/7/2019 0:00,8:00:00,22.9,79.2,0.2,1.3,238
4/7/2019 0:00,9:00:00,23.9,75.4,1.3,2.6,260
4/7/2019 0:00,10:00:00,24.8,68.5,S/D,3,277
4/7/2019 0:00,11:00:00,25.8,63.4,1.9,3.8,242
4/7/2019 0:00,12:00:00,26.3,61.2,1.4,3.9,273
4/7/2019 0:00,13:00:00,25.8,59.5,0.8,4.7,286
4/7/2019 0:00,14:00:00,26.5,57,0.6,3.9,262
4/7/2019 0:00,15:00:00,26.2,58.3,0,4.2,280
4/7/2019 0:00,16:00:00,26.3,60.4,0.6,2.7,262
4/7/2019 0:00,17:00:00,25.4,64.6,0.4,2.6,261
4/7/2019 0:00,18:00:00,23.8,72.8,0.5,2.2,248
4/7/2019 0:00,19:00:00,22.7,77.4,0.5,1.7,249
4/7/2019 0:00,20:00:00,22.4,78.4,0.3,2,250
4/7/2019 0:00,21:00:00,22,81,0.4,1.7,248
4/7/2019 0:00,22:00:00,21.7,82.2,0.4,1.9,241
4/7/2019 0:00,23:00:00,21.9,81.5,1,1.4,239
4/8/2019 0:00,0:00:00,21.8,81.8,0.7,0.9,242
4/8/2019 0:00,1:00:00,21.6,81.3,0.2,0.1,348
4/8/2019 0:00,2:00:00,21.5,82.5,1,1.3,243
4/8/2019 0:00,3:00:00,21.4,82.2,0.3,0.5,83
4/8/2019 0:00,4:00:00,21,83,0.4,0.5,74
4/8/2019 0:00,5:00:00,21.1,82.5,0.7,0.8,85
4/8/2019 0:00,6:00:00,20.9,82.4,0.2,0.8,72
4/8/2019 0:00,7:00:00,21.5,76.1,1,1,98
4/8/2019 0:00,8:00:00,25.3,60.2,0.2,0.9,64
4/8/2019 0:00,9:00:00,26,67.3,S/D,2.6,259
4/8/2019 0:00,10:00:00,26.5,60,2.2,2.7,246
4/8/2019 0:00,11:00:00,26.8,57.1,2.2,4.1,238
4/8/2019 0:00,12:00:00,26.8,60.8,0.5,3.5,281
4/8/2019 0:00,13:00:00,26.7,59.9,1.7,4.2,246
4/8/2019 0:00,14:00:00,27.8,53.9,0,3.7,258
4/8/2019 0:00,15:00:00,27.6,52.4,0.5,3.1,253
4/8/2019 0:00,16:00:00,27.4,54.9,0.5,3.5,238
4/8/2019 0:00,17:00:00,25.8,59.8,0.2,3,243
4/8/2019 0:00,18:00:00,24.4,64,0.7,2.5,251
4/8/2019 0:00,19:00:00,22.9,71.8,0.4,2.9,243
4/8/2019 0:00,20:00:00,22.9,70.8,0.1,2,234
4/8/2019 0:00,21:00:00,23.1,70.5,0.3,1.1,230
4/8/2019 0:00,22:00:00,23.1,72.7,0.9,2,242
4/8/2019 0:00,23:00:00,21.9,79.2,0.5,0.9,232
4/9/2019 0:00,0:00:00,22.2,78.9,0.7,0.1,217
4/9/2019 0:00,1:00:00,22.2,78.7,0.7,1.3,263
4/9/2019 0:00,2:00:00,21.8,80.7,0.5,0.8,245
4/9/2019 0:00,3:00:00,21.8,80.3,0.4,1,278
4/9/2019 0:00,4:00:00,21.1,82.5,1,1.9,257
4/9/2019 0:00,5:00:00,20,85.8,0,2.3,268
4/9/2019 0:00,6:00:00,19.6,86.9,0.3,1.6,256
4/9/2019 0:00,7:00:00,19.6,87.2,1.3,0.9,240
4/9/2019 0:00,8:00:00,20.7,83.2,0.3,1.7,265
4/9/2019 0:00,9:00:00,22.3,77,0.7,2.7,261
4/9/2019 0:00,10:00:00,24.5,64,1.4,2.5,249
4/9/2019 0:00,11:00:00,24.7,62,1.8,3.9,274
4/9/2019 0:00,12:00:00,25.1,62.3,2.2,3.5,288
4/9/2019 0:00,13:00:00,25,59.1,0,3.9,232
4/9/2019 0:00,14:00:00,25.4,56.6,0.4,3.4,248
4/9/2019 0:00,15:00:00,25.1,59.7,0.3,4.2,242
4/9/2019 0:00,16:00:00,23.6,64.1,0,4.4,237
4/9/2019 0:00,17:00:00,23,65.2,0.6,3.1,242
4/9/2019 0:00,18:00:00,21.7,69.3,0,3.1,265
4/9/2019 0:00,19:00:00,21.2,73.9,0,2.4,248
4/9/2019 0:00,20:00:00,20.5,76.2,0.5,1.7,256
4/9/2019 0:00,21:00:00,20.2,78.8,0,1.9,244
4/9/2019 0:00,22:00:00,20.1,78.8,0.3,1.1,269
4/9/2019 0:00,23:00:00,20.1,79.3,0.5,1.4,249
4/10/2019 0:00,0:00:00,19.8,81.1,0.4,1.5,239
4/10/2019 0:00,1:00:00,19.1,82.9,0.3,1.2,261
4/10/2019 0:00,2:00:00,19,82.3,0.3,0.6,297
4/10/2019 0:00,3:00:00,19,82.1,0.6,0.6,220
4/10/2019 0:00,4:00:00,18.6,84.5,0.8,1.8,250
4/10/2019 0:00,5:00:00,18.2,86.4,0.2,S/D,S/D
4/10/2019 0:00,6:00:00,18.1,87.4,0.1,1,240
4/10/2019 0:00,7:00:00,18.5,86,1.6,0.3,278
4/10/2019 0:00,8:00:00,19.8,81.6,0.1,1.3,240
4/10/2019 0:00,9:00:00,21.6,73.3,1.4,2.3,248
4/10/2019 0:00,10:00:00,22.8,69.1,1.7,3.5,238
4/10/2019 0:00,11:00:00,23.4,67.3,2,3.7,239
4/10/2019 0:00,12:00:00,24.1,64.2,S/D,3.9,263
4/10/2019 0:00,13:00:00,24.8,58.6,0.2,3.4,243
4/10/2019 0:00,14:00:00,24.7,58.8,0.7,4,247
4/10/2019 0:00,15:00:00,24.5,61.4,0,3.7,261
4/10/2019 0:00,16:00:00,24.1,62.3,0.8,3.2,277
4/10/2019 0:00,17:00:00,23.3,65.5,0.9,3.1,246
4/10/2019 0:00,18:00:00,22.2,70,0,2,256
4/10/2019 0:00,19:00:00,21.1,73.6,0,2.1,261
4/10/2019 0:00,20:00:00,20.6,76.7,0.4,2,260
4/10/2019 0:00,21:00:00,20,78.7,0.3,1.5,255
4/10/2019 0:00,22:00:00,19.9,79.6,0.5,1.9,234
4/10/2019 0:00,23:00:00,19.7,80.6,0.2,0.9,255
4/11/2019 0:00,0:00:00,19.6,80.8,0.7,1.2,247
4/11/2019 0:00,1:00:00,19.6,81,0.3,1.1,238
4/11/2019 0:00,2:00:00,19.4,81.6,0.3,0.9,249
4/11/2019 0:00,3:00:00,19.2,82.5,0.4,0.8,243
4/11/2019 0:00,4:00:00,19.1,83.2,0.9,0.8,266
4/11/2019 0:00,5:00:00,18.8,84.8,0.4,1.1,239
4/11/2019 0:00,6:00:00,18.7,84.6,0.3,1.3,250
4/11/2019 0:00,7:00:00,18.8,83.8,1.3,1.1,270
4/11/2019 0:00,8:00:00,20.7,78.3,0.2,0.9,229
4/11/2019 0:00,9:00:00,22,72.2,0.8,2,279
4/11/2019 0:00,10:00:00,23.9,63.5,2.4,3,278
4/11/2019 0:00,11:00:00,25.4,56.4,2.5,3,279
4/11/2019 0:00,12:00:00,25.7,57.2,2,4.2,283
4/11/2019 0:00,13:00:00,25.3,55.3,2,4.9,284
4/11/2019 0:00,14:00:00,25.4,53.1,0.3,3.7,291
4/11/2019 0:00,15:00:00,26.1,53,0.7,3.6,261
4/11/2019 0:00,16:00:00,25.4,57,0,3.5,237
4/11/2019 0:00,17:00:00,24.3,57.7,0.6,3.3,244
4/11/2019 0:00,18:00:00,22.5,65.5,0.5,3,244
4/11/2019 0:00,19:00:00,22.2,65.9,0.1,1.3,253
4/11/2019 0:00,20:00:00,22.2,64.4,0.4,1.4,261
4/11/2019 0:00,21:00:00,22,66.6,0.5,1.3,235
4/11/2019 0:00,22:00:00,21.9,68,0.9,0.7,258
4/11/2019 0:00,23:00:00,21.7,69.9,0.5,0.4,242
4/12/2019 0:00,0:00:00,21.7,72.2,1.1,1.5,260
4/12/2019 0:00,1:00:00,21.1,75.5,0.1,1.5,262
4/12/2019 0:00,2:00:00,20.3,80.5,0.7,1.2,243
4/12/2019 0:00,3:00:00,20.3,79.1,0.4,0.1,282
4/12/2019 0:00,4:00:00,19.7,82.8,0.5,1.8,264
4/12/2019 0:00,5:00:00,19.2,84.8,0.4,1,268
4/12/2019 0:00,6:00:00,19.3,83.7,0.5,0.1,164
4/12/2019 0:00,7:00:00,19.8,81.3,1,0.7,274
4/12/2019 0:00,8:00:00,21.1,77.6,0.1,2,259
4/12/2019 0:00,9:00:00,22.2,71.8,1.8,2.7,282
4/12/2019 0:00,10:00:00,24,66.7,2,2.3,249
4/12/2019 0:00,11:00:00,25.3,59,1.6,2.9,285
4/12/2019 0:00,12:00:00,26.2,53.2,1.6,3.8,291
4/12/2019 0:00,13:00:00,27.9,48.3,0.3,3,287
4/12/2019 0:00,14:00:00,26.9,52.7,0.5,4.1,276
4/12/2019 0:00,15:00:00,26.5,53.4,0,3.9,271
4/12/2019 0:00,16:00:00,24.9,58.1,0,4.3,232
4/12/2019 0:00,17:00:00,23.6,59,1,3.3,237
4/12/2019 0:00,18:00:00,22.5,61.9,0,2.2,260
4/12/2019 0:00,19:00:00,21.8,66.2,0,2.1,240
4/12/2019 0:00,20:00:00,21.8,66.8,0.4,1.3,260
4/12/2019 0:00,21:00:00,21.8,66.1,0.7,0.1,223
4/12/2019 0:00,22:00:00,22.1,65.3,0.8,0.4,252
4/12/2019 0:00,23:00:00,21.5,71.7,0.3,1.4,250
4/13/2019 0:00,0:00:00,21.1,73.9,0.4,0.8,258
4/13/2019 0:00,1:00:00,21,76.2,1.1,1.6,241
4/13/2019 0:00,2:00:00,20.5,77.1,0.5,1.2,248
4/13/2019 0:00,3:00:00,20.2,78.6,0.3,1.5,263
4/13/2019 0:00,4:00:00,19.3,83.1,0.3,1.4,255
4/13/2019 0:00,5:00:00,18.8,85.4,0.3,1.8,267
4/13/2019 0:00,6:00:00,18.4,87.7,0.2,1.8,266
4/13/2019 0:00,7:00:00,18.5,87.6,1.4,1.6,259
4/13/2019 0:00,8:00:00,20.1,83.1,0.2,0.4,236
4/13/2019 0:00,9:00:00,21.6,75.3,1,1.9,229
4/13/2019 0:00,10:00:00,23.1,68.2,2.5,2.6,255
4/13/2019 0:00,11:00:00,24.4,62.2,S/D,2.9,265
4/13/2019 0:00,12:00:00,25.1,59.8,1.5,3.7,279
4/13/2019 0:00,13:00:00,25.2,58,0.2,3.3,279
4/13/2019 0:00,14:00:00,25.9,54.1,0.4,4.1,278
4/13/2019 0:00,15:00:00,25.7,51.5,0.1,4.3,298
4/13/2019 0:00,16:00:00,25.3,55.3,0.5,2.8,247
4/13/2019 0:00,17:00:00,24.4,57.6,0.3,3.2,237
4/13/2019 0:00,18:00:00,22.6,64,0.2,2.3,231
4/13/2019 0:00,19:00:00,21.4,72.1,0.3,2.1,238
4/13/2019 0:00,20:00:00,21,74.7,0.2,2,238
4/13/2019 0:00,21:00:00,20.7,76,0.4,2,238
4/13/2019 0:00,22:00:00,20.7,75.3,0.5,1.1,238
4/13/2019 0:00,23:00:00,20.8,75,0.2,1.1,261
4/14/2019 0:00,0:00:00,20.8,75.4,0.7,0.7,229
4/14/2019 0:00,1:00:00,20.7,77.8,0.8,1,257
4/14/2019 0:00,2:00:00,20.1,80.7,0.4,2,262
4/14/2019 0:00,3:00:00,19.5,83.5,0,0.8,253
4/14/2019 0:00,4:00:00,19.3,83.2,0.4,0.1,222
4/14/2019 0:00,5:00:00,19.5,83.6,1.2,1,242
4/14/2019 0:00,6:00:00,19.3,84.1,0.5,1.4,287
4/14/2019 0:00,7:00:00,19.4,84.9,0.8,0.9,253
4/14/2019 0:00,8:00:00,19.9,82.8,0.4,1.1,262
4/14/2019 0:00,9:00:00,22.1,74.9,0.5,2.4,254
4/14/2019 0:00,10:00:00,24.1,64.8,1.3,2.5,242
4/14/2019 0:00,11:00:00,25.8,55,1.9,3.4,280
4/14/2019 0:00,12:00:00,26.1,54.6,0,4.2,281
4/14/2019 0:00,13:00:00,26.3,52.9,1.4,4.3,292
4/14/2019 0:00,14:00:00,26.5,51.8,0,4.4,284
4/14/2019 0:00,15:00:00,27.3,45.5,0,3.2,270
4/14/2019 0:00,16:00:00,26.3,52.1,0.5,3,257
4/14/2019 0:00,17:00:00,24.6,57.9,0.4,3.7,274
4/14/2019 0:00,18:00:00,22.3,65.9,0.4,3.7,241
4/14/2019 0:00,19:00:00,21.2,64.7,0.4,2,222
4/14/2019 0:00,20:00:00,21.2,66.8,0.2,1.3,239
4/14/2019 0:00,21:00:00,21.2,66.6,0.1,0.8,230
4/14/2019 0:00,22:00:00,21.3,70.2,0.7,0.9,257
4/14/2019 0:00,23:00:00,20.9,73.9,0.6,1.4,255
4/15/2019 0:00,0:00:00,20.3,77.1,0.5,0.8,216
4/15/2019 0:00,1:00:00,20.1,77,0.3,0.4,69
4/15/2019 0:00,2:00:00,20.2,79.6,1.2,0.7,258
4/15/2019 0:00,3:00:00,19.6,82.5,0,1,247
4/15/2019 0:00,4:00:00,19.1,85.6,0.9,2.9,270
4/15/2019 0:00,5:00:00,18.7,88.5,0.1,1.4,245
4/15/2019 0:00,6:00:00,18.4,89.1,0.3,0.1,300
4/15/2019 0:00,7:00:00,18.9,88.4,1.5,0.2,249
4/15/2019 0:00,8:00:00,21.6,77.3,0.3,0.1,66
4/15/2019 0:00,9:00:00,23.5,67.5,2.3,1.8,242
4/15/2019 0:00,10:00:00,25,55.4,2.2,2.4,274
4/15/2019 0:00,11:00:00,26.1,51.4,2.2,3.4,276
4/15/2019 0:00,12:00:00,26.8,49.4,0,3.7,266
4/15/2019 0:00,13:00:00,27.2,47.6,0.8,4.1,281
4/15/2019 0:00,14:00:00,27.2,46.6,0,3.9,287
4/15/2019 0:00,15:00:00,27.3,48.1,0.5,3,279
4/15/2019 0:00,16:00:00,26.4,52.4,0,2.7,241
4/15/2019 0:00,17:00:00,24.8,58.5,0,3.3,238
4/15/2019 0:00,18:00:00,23.2,61.8,0.3,2.5,234
4/15/2019 0:00,19:00:00,22.6,64,0.4,1.8,245
4/15/2019 0:00,20:00:00,22.4,62.9,0.3,1.6,242
4/15/2019 0:00,21:00:00,22.3,63,0.4,1.6,237
4/15/2019 0:00,22:00:00,22.2,64.9,0.3,0.3,264
4/15/2019 0:00,23:00:00,21.9,68.1,1.1,0.4,265
4/16/2019 0:00,0:00:00,21.8,71.5,0.9,0.7,252
4/16/2019 0:00,1:00:00,21.3,75.3,0.3,1,253
4/16/2019 0:00,2:00:00,20.9,78.5,0.7,1,251
4/16/2019 0:00,3:00:00,20.8,77.4,0.8,0.1,84
4/16/2019 0:00,4:00:00,20.4,81.1,0.6,1.2,244
4/16/2019 0:00,5:00:00,20.2,80.6,0,0.1,266
4/16/2019 0:00,6:00:00,20,80.8,0,0.3,66
4/16/2019 0:00,7:00:00,20.7,78.9,0,1.3,239
4/16/2019 0:00,8:00:00,22.7,72.9,0,0.7,215
4/16/2019 0:00,9:00:00,24.1,66.5,0,1.9,275
4/16/2019 0:00,10:00:00,25.3,63.1,0,3.3,284
4/16/2019 0:00,11:00:00,25.9,58.4,0,3.4,283
4/16/2019 0:00,12:00:00,25.3,58.7,0,3.7,267
4/16/2019 0:00,13:00:00,25.9,57.3,0,4.2,279
4/16/2019 0:00,14:00:00,27.1,54.7,0,3.7,276
4/16/2019 0:00,15:00:00,26.5,52.3,0,3.5,286
4/16/2019 0:00,16:00:00,26.1,53.9,0,3,266
4/16/2019 0:00,17:00:00,25.3,57.9,0,3.6,229
4/16/2019 0:00,18:00:00,23.4,64.9,0,2.3,237
4/16/2019 0:00,19:00:00,22.8,65.2,0,1.9,237
4/16/2019 0:00,20:00:00,22.7,66,0,1.5,233
4/16/2019 0:00,21:00:00,22.4,68.3,0,1.5,242
4/16/2019 0:00,22:00:00,22.1,71.4,0,1.3,263
4/16/2019 0:00,23:00:00,21.9,72.9,0,1,242
4/17/2019 0:00,0:00:00,21.9,74.3,0,1.4,240
